ID,GEN,ARS,LAN,area,DH_demand,total_demand_cells,total_demand_area,share_DH,heat_density_DH,heat_density,DH_supplied_households
Meißen_146270140_c0,Meißen,146270140,Sachsen,6.04,32543.927784998657,65976.4221906662,145915.453125,25.645381817102813,5.388067514072626,24.158187603476822,6707.0
Moritzburg_146270150_c0,Moritzburg,146270150,Sachsen,0.165,441.5498040992707,1919.4155502319336,4801.658203125,10.573747711823907,2.6760594187834594,29.100958806818188,37.0
Moritzburg_146270150_c1,Moritzburg,146270150,Sachsen,0.265,378.32179883224046,1880.4089965820312,5822.0,7.471875981455995,1.4276294295556244,21.969811320754715,40.0
Nossen_146270180_c0,Nossen,146270180,Sachsen,0.465,418.2472401943581,1559.5836855769157,11010.3046875,4.367915585339384,0.8994564305255014,23.678074596774195,72.0
Radebeul_146270210_c0,Radebeul,146270210,Sachsen,5.64,5277.078668878958,21868.995403289795,137932.5,4.399136630552537,0.9356522462551343,24.456117021276597,454.0
Radeburg_146270220_c0,Radeburg,146270220,Sachsen,0.065,356.1526033592712,616.6955382823944,1809.7322998046875,22.628839156646706,5.479270820911864,27.842035381610575,30.0
Radeburg_146270220_c1,Radeburg,146270220,Sachsen,0.095,233.86210676343927,601.8975982666016,2075.531982421875,12.955999356698431,2.4617063869835714,21.847705078125,27.0
Radeburg_146270220_c2,Radeburg,146270220,Sachsen,0.115,306.2196006401178,1206.3504247665405,6721.43603515625,5.238553766767051,2.6627791360010247,58.44726987092392,19.0
Riesa_146270230_c0,Riesa,146270230,Sachsen,7.405,55745.518082720155,92797.85139632225,183924.796875,34.850592090795814,7.528091570927773,24.837919902093184,8758.0
Strehla_146270270_c0,Strehla,146270270,Sachsen,0.355,593.8108486505793,2477.446464538574,9834.5712890625,6.942776501031311,1.6727066159171247,27.703017715669013,73.0
Strehla_146270270_c1,Strehla,146270270,Sachsen,0.05,232.48182197370514,557.898549079895,800.142822265625,33.40888463198185,4.649636439474103,16.002856445312503,28.0
Weinböhla_146270310_c0,Weinböhla,146270310,Sachsen,1.475,2090.153165377521,7761.370387554169,34611.9453125,6.943726288777369,1.4170529934762857,23.465725635593223,203.0
Zeithain_146270360_c0,Zeithain,146270360,Sachsen,0.05,285.049810977269,1376.140983581543,2922.06787109375,11.21685092980972,5.70099621954538,58.44135742187501,22.0
Zeithain_146270360_c2,Zeithain,146270360,Sachsen,0.27,1101.2082826837361,2292.191815853119,6153.0029296875,20.57893224819569,4.07854919512495,22.78889973958334,603.0
Zeithain_146270360_c3,Zeithain,146270360,Sachsen,0.12,200.99330262577305,937.7667236328125,2825.5146484375,8.179457744521981,1.674944188548109,23.545955403645834,18.0
Nünchritz_146275225_c0,Nünchritz,146275225,Sachsen,0.175,899.6813848234326,2864.7924194335938,5407.1611328125,19.131979767089042,5.141036484705329,30.89806361607143,155.0
Nünchritz_146275225_c1,Nünchritz,146275225,Sachsen,0.085,296.77738498870247,972.0267639160156,2146.999267578125,15.894226494451777,3.491498646925912,25.258814912683828,22.0
Röderaue-Wülknitz_146275234_c0,Röderaue-Wülknitz,146275234,Sachsen,0.09,2390.275802331341,3249.6074619293213,3588.25927734375,76.59575274490244,26.55862002590379,39.869547526041664,339.0
Bannewitz_146280050_c0,Bannewitz,146280050,Sachsen,0.535,453.93718136692803,2212.129554748535,8796.0078125,5.93404233278948,0.8484807128353795,16.44113609813084,49.0
Bannewitz_146280050_c1,Bannewitz,146280050,Sachsen,0.085,372.12635883559113,1817.2657470703125,3629.4521484375,11.789349657631899,4.377957162771661,42.69943704044118,30.0
Bannewitz_146280050_c3,Bannewitz,146280050,Sachsen,0.045,231.51999784342644,1386.009994506836,3197.17724609375,8.326496161962826,5.144888840965032,71.04838324652778,12.0
Bannewitz_146280050_c4,Bannewitz,146280050,Sachsen,0.585,405.5437595799861,3324.4486541748047,12671.650390625,3.679976375683948,0.6932371958632241,21.660940838675213,60.0
Dippoldiswalde_146280060_c0,Dippoldiswalde,146280060,Sachsen,0.005,201.26308621778003,527.5390548706055,1883.062255859375,12.289662021406306,40.252617243556,376.612451171875,9.0
Dippoldiswalde_146280060_c1,Dippoldiswalde,146280060,Sachsen,0.52,1111.3698496203983,4212.839729309082,19875.923828125,6.429419704466579,2.1372497108084585,38.22293043870192,77.0
Dürrröhrsdorf-Dittersbach_146280100_c0,Dürrröhrsdorf-Dittersbach,146280100,Sachsen,0.01,232.51791953315808,811.1971435546875,1223.3525390625,21.854722212664022,23.25179195331581,122.33525390625,22.0
Freital_146280110_c0,Freital,146280110,Sachsen,0.27,1419.9226766271936,2968.5702209472656,12490.1318359375,13.071883316467867,5.2589728763970145,46.25974754050927,239.0
Freital_146280110_c1,Freital,146280110,Sachsen,8.145,39578.19641496359,69638.15230417252,177366.625,25.658105542120374,4.8592015242435345,21.77613566605279,7049.0
Freital_146280110_c2,Freital,146280110,Sachsen,0.155,831.0858522427772,2006.239486694336,5079.6494140625,18.812765408106976,5.361844208017917,32.77193170362903,66.0
Freital_146280110_c3,Freital,146280110,Sachsen,0.36,964.0009500011689,4607.893814086914,14219.01953125,7.7955776370594405,2.6777804166699135,39.49727647569444,70.0
Glashütte_146280130_c0,Glashütte,146280130,Sachsen,0.035,252.93076461016346,369.72797775268555,704.7384033203125,41.2680747672522,7.226593274576101,20.135382952008932,53.0
Heidenau_146280160_c1,Heidenau,146280160,Sachsen,2.48,30975.406925175976,53992.02423763275,93809.1015625,37.96754652314758,12.490083437570958,37.82625063004032,5638.0
Kreischa_146280220_c0,Kreischa,146280220,Sachsen,0.425,739.8995667819548,2424.650177001953,8905.1083984375,9.55375396142159,1.7409401571340113,20.953196231617646,57.0
Neustadt in Sachsen_146280260_c0,Neustadt in Sachsen,146280260,Sachsen,1.255,12465.104213731665,17629.72672855854,41373.5546875,34.64284637836425,9.932353955164674,32.96697584661354,1624.0
Neustadt in Sachsen_146280260_c1,Neustadt in Sachsen,146280260,Sachsen,0.19,226.49074690359433,930.4224548339844,3298.005615234375,7.896589520843062,1.1920565626504964,17.35792429070724,15.0
Rabenau_146280300_c0,Rabenau,146280300,Sachsen,0.225,728.1885542002844,2898.0562286376953,8728.9853515625,9.592251865899055,3.2363935742234866,38.79549045138889,55.0
Sebnitz_146280360_c0,Sebnitz,146280360,Sachsen,0.94,3964.218921302227,6225.787239074707,20820.591796875,21.89298857785372,4.217254171598114,22.149565741356383,610.0
Stolpen_146280380_c1,Stolpen,146280380,Sachsen,0.065,213.3272937448119,1054.893259525299,1827.458740234375,13.422682995586847,3.2819583653047983,28.114749849759615,31.0
Wilsdruff_146280410_c0,Wilsdruff,146280410,Sachsen,0.165,263.89701134055287,925.3431434631348,3354.52587890625,9.045734051257394,1.5993758263063813,20.330459872159093,21.0
Wilsdruff_146280410_c2,Wilsdruff,146280410,Sachsen,0.34,916.4331453585759,4301.828594207764,13917.9267578125,7.571235091713343,2.695391603995812,40.93507869944854,97.0
Wilsdruff_146280410_c3,Wilsdruff,146280410,Sachsen,0.12,320.8305727142292,1024.444285929203,2994.477294921875,12.319560425532346,2.67358810595191,24.953977457682292,27.0
Wilsdruff_146280410_c4,Wilsdruff,146280410,Sachsen,0.715,1052.2934794154012,4396.151739299297,17391.849609375,6.957153697684035,1.4717391320495121,24.324265187937062,129.0
Altenberg_146285201_c0,Altenberg,146285201,Sachsen,0.045,285.064180355482,1555.7857513427734,3859.715576171875,8.492349068282143,6.3347595634551555,85.77145724826389,18.0
Altenberg_146285201_c1,Altenberg,146285201,Sachsen,0.215,4324.7449174094645,6660.822113752365,9776.9619140625,50.86242512224762,20.11509263911379,45.47424146075581,710.0
Bad Gottleuba-Berggießhübel_146285202_c1,Bad Gottleuba-Berggießhübel,146285202,Sachsen,0.225,353.2797080429442,1283.8557891845703,4962.1796875,8.186281906594708,1.5701320357464188,22.054131944444446,41.0
Dohna-Müglitztal_146285209_c1,Dohna-Müglitztal,146285209,Sachsen,0.675,278.269382353541,1124.7748107910156,8677.2841796875,3.6874156389105934,0.4122509368200608,12.855235821759262,56.0
Dohna-Müglitztal_146285209_c2,Dohna-Müglitztal,146285209,Sachsen,0.165,298.6795448427971,830.1615982055664,3592.890869140625,9.558768521410368,1.810179059653316,21.775096176609853,18.0
Königstein/Sächs.Schw._146285219_c1,Königstein/Sächs.Schw.,146285219,Sachsen,0.115,287.73384751948083,888.9811363220215,2219.559326171875,14.906122477276993,2.502033456691138,19.300515879755437,24.0
Lohmen/Stadt Wehlen_146285221_c1,Lohmen/Stadt Wehlen,146285221,Sachsen,0.09,228.37969869994134,439.2963409423828,1575.519287109375,16.66764575224144,2.537552207777126,17.505769856770833,12.0
Pirna_146285229_c1,Pirna,146285229,Sachsen,0.11,302.8899419554992,1308.8214292526245,6203.84423828125,5.613897211994784,2.7535449268681744,56.398583984375,98.0
Pirna_146285229_c3,Pirna,146285229,Sachsen,4.02,36421.42513327806,60487.71073055267,153663.203125,27.253830049225154,9.060056003303002,38.22467739427861,6973.0
Pirna_146285229_c4,Pirna,146285229,Sachsen,0.045,265.59154593232716,969.9880065917969,1804.45361328125,16.92423373481938,5.902034354051715,40.09896918402778,19.0
Pirna_146285229_c7,Pirna,146285229,Sachsen,0.625,298.732986402935,989.0300903320312,7598.986328125,4.520307791785889,0.47797277824469603,12.158378125,39.0
Tharandt_146285240_c0,Tharandt,146285240,Sachsen,0.03,183.1811959749199,640.6856689453125,1452.0465087890625,14.505772206283297,6.106039865830663,48.40155029296875,12.0
Tharandt_146285240_c3,Tharandt,146285240,Sachsen,0.04,379.6995665911821,456.4178924560547,577.5977783203125,75.58838689021003,9.492489164779553,14.439944458007812,95.0
Tharandt_146285240_c4,Tharandt,146285240,Sachsen,0.015,238.00049200579227,698.4581298828125,1240.4942626953125,22.060918226387404,15.866699467052818,82.69961751302084,9.0
Leipzig_147130000_c1,Leipzig,147130000,Sachsen,2.54,2232.242004545153,7790.849015235901,30821.515625,8.32775183895271,0.8788354348602965,12.134454970472442,302.0
Leipzig_147130000_c2,Leipzig,147130000,Sachsen,0.78,1853.1674779561974,7285.051876544952,22520.72265625,9.461779821730037,2.375855740969484,28.87272135416667,264.0
Leipzig_147130000_c3,Leipzig,147130000,Sachsen,106.825,937897.6442348013,1780469.342453599,3368419.5,32.01619836845299,8.779757961477195,31.532127311022705,152742.0
Leipzig_147130000_c6,Leipzig,147130000,Sachsen,1.705,1887.3151822810114,7936.618674516678,35035.5390625,6.194070148866058,1.1069297256780126,20.548703262463345,407.0
Leipzig_147130000_c7,Leipzig,147130000,Sachsen,0.34,705.1975282556779,2857.3360068798065,8639.09765625,9.38605053359274,2.074110377222582,25.409110753676476,86.0
Leipzig_147130000_c8,Leipzig,147130000,Sachsen,0.155,217.76912684684518,886.8758215904236,3395.457275390625,7.374601028162893,1.4049621086893238,21.906175970262098,35.0
Leipzig_147130000_c10,Leipzig,147130000,Sachsen,0.17,463.11363347172556,2653.4901411533356,5046.29296875,10.552505709487894,2.7241978439513272,29.68407628676471,51.0
Leipzig_147130000_c11,Leipzig,147130000,Sachsen,0.08,457.82158045832426,771.1025930643082,1533.66015625,34.324768374811214,5.722769755729053,19.170751953125,26.0
Leipzig_147130000_c12,Leipzig,147130000,Sachsen,0.24,850.8217973596426,2239.767791748047,5726.22265625,17.084838059706993,3.545090822331844,23.859261067708335,101.0
Bennewitz_147290030_c1,Bennewitz,147290030,Sachsen,0.045,511.31146045845514,1408.4086303710938,2526.2119140625,23.273207305303995,11.36247689907678,56.138042534722224,19.0
Böhlen_147290040_c0,Böhlen,147290040,Sachsen,0.69,3515.0556177526796,8412.756123632193,29469.98046875,13.714906243639952,5.094283503989391,42.71011662137681,746.0
Böhlen_147290040_c1,Böhlen,147290040,Sachsen,0.21,304.409389458822,1327.0710830688477,6468.435546875,5.411270933908742,1.4495685212324856,30.802074032738094,45.0
Borna_147290050_c1,Borna,147290050,Sachsen,0.015,276.11740945815285,425.2843017578125,623.1500244140625,50.94970382537923,18.40782729721019,41.5433349609375,59.0
Borna_147290050_c2,Borna,147290050,Sachsen,0.03,406.32811522889926,1968.8876342773438,2291.51318359375,20.38895669548861,13.544270507629976,76.38377278645834,68.0
Borna_147290050_c4,Borna,147290050,Sachsen,2.835,17547.947549526307,38268.020213127136,85153.3984375,23.695442996830288,6.189752222055135,30.036472111992946,3449.0
Borsdorf_147290060_c0,Borsdorf,147290060,Sachsen,1.705,1508.1702978371877,6281.651214003563,33574.69140625,5.165101303464295,0.8845573594353008,19.691901118035194,161.0
Brandis_147290070_c1,Brandis,147290070,Sachsen,0.76,310.00460571336373,1148.2812390327454,5742.8203125,6.207023766655741,0.4079007969912681,7.556342516447368,55.0
Brandis_147290070_c3,Brandis,147290070,Sachsen,0.985,892.8637628480444,3823.0447026491165,25202.162109375,4.073689151936801,0.906460672942177,25.585951380076143,83.0
Colditz_147290080_c0,Colditz,147290080,Sachsen,0.95,1284.0795925168304,3308.811668395996,20329.73828125,7.262742493737316,1.3516627289650847,21.39972450657895,173.0
Colditz_147290080_c1,Colditz,147290080,Sachsen,0.06,178.71323980546143,318.1063690185547,1506.4100341796875,13.641245285547738,2.9785539967576904,25.10683390299479,9.0
Frohburg_147290140_c0,Frohburg,147290140,Sachsen,0.035,177.24111484656396,624.5485000610352,1499.458251953125,13.591599989252801,5.064031852758971,42.84166434151786,16.0
Frohburg_147290140_c1,Frohburg,147290140,Sachsen,0.275,615.4186189594849,2732.269962310791,10920.2919921875,6.480027819834298,2.2378858871254,39.710152698863645,99.0
Geithain_147290150_c1,Geithain,147290150,Sachsen,0.755,3528.278143559935,8971.082752227783,25818.0234375,15.713767159353658,4.673216084185344,34.19605753311258,654.0
Grimma_147290160_c1,Grimma,147290160,Sachsen,0.285,439.45978945721873,852.3922729492188,4825.45166015625,10.471807832828656,1.5419641735341008,16.93140933388158,51.0
Grimma_147290160_c2,Grimma,147290160,Sachsen,2.86,13222.49050597887,26680.946580171585,79037.953125,19.23614620040196,4.623248428663941,27.635647945804195,2657.0
Grimma_147290160_c5,Grimma,147290160,Sachsen,0.065,264.60706354905653,1399.181411743164,2986.83203125,10.186643866139473,4.070877900754716,45.95126201923077,18.0
Groitzsch_147290170_c1,Groitzsch,147290170,Sachsen,0.595,1688.804252474895,6961.112171173096,27574.076171875,7.042369903945385,2.838326474747723,46.342985162815125,166.0
Großpösna_147290190_c0,Großpösna,147290190,Sachsen,0.035,180.82882717435984,483.59730529785156,960.8809204101562,21.63906968798277,5.166537919267425,27.453740583147326,9.0
Großpösna_147290190_c3,Großpösna,147290190,Sachsen,0.075,239.9309366857001,682.5054702758789,2967.81201171875,9.295876627171932,3.1990791558093346,39.570826822916665,15.0
Kitzscher_147290220_c0,Kitzscher,147290220,Sachsen,0.33,5701.036147479973,9894.347454071045,21148.67578125,30.99638919351379,17.27586711357568,64.08689630681819,885.0
Lossatal_147290245_c0,Lossatal,147290245,Sachsen,0.17,242.19630614823936,627.6166000366211,3466.018798828125,8.034837379139168,1.424684153813173,20.388345875459564,16.0
Machern_147290250_c1,Machern,147290250,Sachsen,0.34,649.6349401983274,1989.1035726070404,6330.09375,11.800481354642798,1.9106910005833162,18.61792279411765,82.0
Machern_147290250_c2,Machern,147290250,Sachsen,0.125,283.97756525466303,896.3538513183594,5140.97216796875,6.351543380157916,2.2718205220373044,41.12777734375,31.0
Markkleeberg_147290260_c1,Markkleeberg,147290260,Sachsen,3.325,4340.0104380995335,21076.461985588074,109205.46875,4.569691445475901,1.3052662971727922,32.84375,351.0
Markkleeberg_147290260_c3,Markkleeberg,147290260,Sachsen,0.895,444.6961974312021,2195.2337361574173,14967.37890625,3.416316925830122,0.4968672596996672,16.72332838687151,48.0
Markkleeberg_147290260_c4,Markkleeberg,147290260,Sachsen,0.06,302.20550119704325,477.4028091430664,1893.746826171875,18.349360695349763,5.036758353284054,31.562447102864585,12.0
Markranstädt_147290270_c0,Markranstädt,147290270,Sachsen,0.165,175.18737254869032,819.2031936645508,3529.06982421875,5.70798782307292,1.0617416518102445,21.388301964962125,18.0
Markranstädt_147290270_c2,Markranstädt,147290270,Sachsen,0.835,3940.843455719195,14029.483672142029,34851.17578125,13.002062187427995,4.7195730008613115,41.73793506736527,438.0
Markranstädt_147290270_c3,Markranstädt,147290270,Sachsen,0.695,839.8360690789324,3053.698040008545,11014.576171875,8.767327343099463,1.2083972216963055,15.848311038669065,71.0
Markranstädt_147290270_c4,Markranstädt,147290270,Sachsen,0.28,523.1013241703062,2587.5944061279297,6007.994140625,10.01144599351704,1.868219014893951,21.457121930803577,39.0
Neukieritzsch_147290320_c0,Neukieritzsch,147290320,Sachsen,0.21,2601.151963823227,5153.6774253845215,7788.61376953125,38.40131063266394,12.386437922967747,37.08863699776786,344.0
Neukieritzsch_147290320_c1,Neukieritzsch,147290320,Sachsen,0.22,463.0520736766893,1668.4973983764648,6145.6015625,8.66375022548546,2.1047821530758606,27.934552556818183,57.0
Neukieritzsch_147290320_c2,Neukieritzsch,147290320,Sachsen,0.3,2864.310874079375,5775.0483112335205,14933.095703125,22.05518948391,9.547702913597917,49.77698567708333,779.0
Regis-Breitingen_147290360_c0,Regis-Breitingen,147290360,Sachsen,0.265,312.71682988360845,1770.4227867126465,7544.53173828125,4.766059446567607,1.1800635089947489,28.469931087853773,71.0
Rötha_147290370_c0,Rötha,147290370,Sachsen,0.09,916.3080951281542,1400.7943444252014,2759.852783203125,38.176498846717266,10.181201056979491,30.665030924479165,279.0
Rötha_147290370_c1,Rötha,147290370,Sachsen,0.54,2410.1739693138766,8380.816722869873,18865.583984375,14.689892858148513,4.463285128359032,34.93626663773149,422.0
Trebsen/Mulde_147290400_c0,Trebsen/Mulde,147290400,Sachsen,0.45,635.8178212307338,1337.0577926635742,4057.0654296875,18.02026505903198,1.412928491623853,9.015700954861112,70.0
Wurzen_147290410_c2,Wurzen,147290410,Sachsen,1.315,13076.403170887857,31814.377512931824,65837.984375,22.837694847437625,9.944032829572516,50.06690826996198,2154.0
Zwenkau_147290430_c1,Zwenkau,147290430,Sachsen,0.635,2369.0330661583744,7737.0729637146,24786.8515625,10.989811578973637,3.730760734107676,39.03441190944882,211.0
Bad Lausick_147295301_c0,Bad Lausick,147295301,Sachsen,0.75,2601.131880542661,7238.3050537109375,20746.708984375,14.416294541682337,3.4681758407235477,27.662278645833332,403.0
Bad Lausick_147295301_c1,Bad Lausick,147295301,Sachsen,0.105,241.40256067344217,933.1654815673828,3422.50830078125,8.110317429731023,2.299072006413735,32.59531715029762,21.0
Naunhof_147295307_c2,Naunhof,147295307,Sachsen,0.145,445.7742131690859,1357.5538864135742,3050.447998046875,16.80319263449118,3.074304918407489,21.037572400323278,36.0
Naunhof_147295307_c3,Naunhof,147295307,Sachsen,0.705,907.4932561135545,3941.172275543213,20058.55078125,5.202167649182301,1.2872244767568148,28.451845079787233,79.0
Naunhof_147295307_c4,Naunhof,147295307,Sachsen,0.135,237.56301396045754,655.887565612793,2193.8291015625,12.451352358375535,1.759726029336723,16.250585937500002,15.0
Naunhof_147295307_c5,Naunhof,147295307,Sachsen,0.1,333.8945231438668,1231.8160934448242,3919.55078125,9.795204103928254,3.3389452314386685,39.195507812500004,48.0
Naunhof_147295307_c6,Naunhof,147295307,Sachsen,0.145,265.9138884341625,726.6430478096008,2295.75537109375,13.318517988748837,1.833888885752845,15.832795662715517,21.0
Pegau_147295308_c1,Pegau,147295308,Sachsen,0.845,942.7844824010494,4816.133748054504,20679.861328125,5.2420999039346645,1.1157212809479875,24.47320867233728,141.0
Bad Düben_147300020_c1,Bad Düben,147300020,Sachsen,0.51,6708.003271661532,12870.604215621948,23232.986328125,33.19928410441912,13.1529475914932,45.55487515318627,969.0
Belgern-Schildau_147300045_c0,Belgern-Schildau,147300045,Sachsen,0.04,174.93092280715544,442.2432327270508,1088.475341796875,18.479426207469277,4.373273070178886,27.211883544921875,9.0
Belgern-Schildau_147300045_c3,Belgern-Schildau,147300045,Sachsen,0.04,197.87862626047007,1090.8819427490234,2895.780517578125,7.857307226966105,4.946965656511752,72.39451293945312,17.0
Cavertitz_147300050_c0,Cavertitz,147300050,Sachsen,0.015,233.8778072412057,329.6111831665039,382.8926086425781,70.23482756935677,15.591853816080379,25.526173909505207,31.0
Dahlen_147300060_c0,Dahlen,147300060,Sachsen,0.285,420.9221151104811,1509.5824432373047,9824.8642578125,4.926241235562794,1.476919702142039,34.47320792214912,59.0
Delitzsch_147300070_c0,Delitzsch,147300070,Sachsen,0.09,364.42655498080626,1210.1615600585938,3211.808837890625,13.046704221365738,4.0491839442311806,35.68676486545139,33.0
Delitzsch_147300070_c1,Delitzsch,147300070,Sachsen,5.02,26324.390816916657,47258.8426322937,123693.640625,24.47098482065205,5.243902553170649,24.640167455179284,3860.0
Eilenburg_147300110_c0,Eilenburg,147300110,Sachsen,1.34,2993.508180907439,11163.723625183105,44090.13671875,7.806915771310069,2.233961329035403,32.903087103544784,217.0
Eilenburg_147300110_c1,Eilenburg,147300110,Sachsen,1.0,6204.7218297319105,12652.9417552948,27700.248046875,25.756043379621158,6.204721829731911,27.700248046875,1235.0
Laußig_147300160_c0,Laußig,147300160,Sachsen,0.155,1306.868837445047,2029.055191040039,5494.474609375,27.349306693004632,8.431411854484173,35.44822328629032,336.0
Löbnitz_147300180_c0,Löbnitz,147300180,Sachsen,0.03,571.2363804423135,748.5657539367676,1194.7723388671875,54.97575333902355,19.04121268141045,39.82574462890625,95.0
Mockrehna_147300190_c1,Mockrehna,147300190,Sachsen,0.25,524.1417483267079,1037.557331085205,5072.26123046875,11.881947539514945,2.0965669933068316,20.289044921875,198.0
Mügeln_147300200_c0,Mügeln,147300200,Sachsen,0.15,176.0384581357244,1013.5082244873047,6700.3486328125,3.020999445143926,1.1735897209048294,44.66899088541667,16.0
Oschatz_147300230_c0,Oschatz,147300230,Sachsen,0.01,212.18361883487268,497.65138244628906,1097.80029296875,22.224346510256343,21.21836188348727,109.780029296875,9.0
Oschatz_147300230_c1,Oschatz,147300230,Sachsen,1.705,5690.351389088902,16006.595554351807,49360.984375,13.255489305232324,3.3374494950668048,28.95072397360704,994.0
Oschatz_147300230_c2,Oschatz,147300230,Sachsen,0.055,572.7718064408999,1735.399169921875,3002.3876953125,21.93589461305191,10.41403284438,54.5888671875,32.0
Rackwitz_147300250_c0,Rackwitz,147300250,Sachsen,0.06,567.2149927984847,1221.9507112503052,1905.4647216796875,34.228453637805416,9.453583213308077,31.757745361328126,231.0
Rackwitz_147300250_c1,Rackwitz,147300250,Sachsen,0.015,249.9306868244281,1154.429931640625,1956.3385009765625,14.689806348302184,16.662045788295206,130.42256673177084,21.0
Rackwitz_147300250_c4,Rackwitz,147300250,Sachsen,0.165,452.4144059410015,1098.3238830566406,5696.97412109375,9.131301207076694,2.7419054905515248,34.52711588541667,58.0
Schkeuditz_147300270_c0,Schkeuditz,147300270,Sachsen,0.195,195.61847696856742,830.6496534347534,4525.6083984375,4.9701945816936135,1.0031716767618843,23.208248197115388,50.0
Schkeuditz_147300270_c1,Schkeuditz,147300270,Sachsen,0.91,591.8294102258913,2957.3912719488144,15757.1123046875,4.31877324964711,0.6503619892592213,17.315508027129123,93.0
Schkeuditz_147300270_c2,Schkeuditz,147300270,Sachsen,0.82,8513.13425384157,16250.822533607483,33063.703125,29.605914426197057,10.381871041270207,40.32158917682927,1884.0
Schkeuditz_147300270_c3,Schkeuditz,147300270,Sachsen,0.31,343.9339461944636,635.8560237884521,5751.12255859375,6.876428157296136,1.109464342562786,18.552008253528225,79.0
Taucha_147300300_c0,Taucha,147300300,Sachsen,1.82,3657.98964110353,14659.93391418457,52691.55859375,7.9825549396583675,2.009884418188753,28.951405820741762,380.0
Wermsdorf_147300330_c0,Wermsdorf,147300330,Sachsen,0.675,960.5196038121076,1987.7789171934128,12515.2939453125,8.824816198054515,1.422992005647567,18.54117621527778,65.0
Wiedemar_147300340_c0,Wiedemar,147300340,Sachsen,0.005,198.02015634878933,395.63805389404297,694.3323974609375,32.79309892888254,39.60403126975787,138.8664794921875,26.0
Beilrode_147305302_c0,Beilrode,147305302,Sachsen,0.33,495.3269816521478,1933.809497833252,7821.919921875,7.281470765125891,1.5009908534913572,23.702787642045458,40.0
Dommitzsch_147305303_c0,Dommitzsch,147305303,Sachsen,0.07,242.47520250837005,591.1182880401611,1456.0833740234375,19.14791882479492,3.463931464405287,20.801191057477684,15.0
Dommitzsch_147305303_c1,Dommitzsch,147305303,Sachsen,0.25,230.09108988606144,658.9548797607422,7026.013671875,3.7655749885334364,0.9203643595442458,28.1040546875,30.0
Krostitz-Schönwölkau_147305306_c0,Krostitz-Schönwölkau,147305306,Sachsen,0.415,432.7055883464007,1530.8119316101074,7955.58740234375,6.2540412683320445,1.04266406830458,19.17009012612952,47.0
Torgau_147305311_c0,Torgau,147305311,Sachsen,0.065,182.17759179484577,664.226983487606,1578.30029296875,13.27228838643109,2.8027321814591657,24.28154296875,15.0
Torgau_147305311_c1,Torgau,147305311,Sachsen,2.6,12444.919380128764,27448.31704568863,86205.390625,16.599620272445375,4.786507453895679,33.155919471153844,2308.0
Torgau_147305311_c4,Torgau,147305311,Sachsen,0.04,348.50274500547863,929.7018585205078,1446.442138671875,27.704200888255436,8.712568625136965,36.16105346679687,19.0
Eilenburg-West_147305601_c4,Eilenburg-West,147305601,Sachsen,0.115,235.14041095675725,602.5495223999023,3252.009765625,8.314112978920644,2.0446992257109327,28.27834578804348,27.0
Eilenburg-West_147305601_c5,Eilenburg-West,147305601,Sachsen,0.105,542.304522484002,1122.4548034667969,1954.405029296875,31.905763715648018,5.164804976038114,18.613381231398808,62.0
